id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
139694489,2022/10/22 3:01 PM,2022-10-22,2022-10-22 19:01:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:11 UTC,2022-11-14 03:16:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694489,https://inaturalist-open-data.s3.amazonaws.com/photos/238977091/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Virginia strawberry,Fragaria virginiana,Virginia strawberry,Plantae,77155,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria virginiana,
139694490,2022/10/22 3:02 PM,2022-10-22,2022-10-22 19:02:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:11 UTC,2022-10-23 00:39:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694490,https://inaturalist-open-data.s3.amazonaws.com/photos/238977105/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Poeae,Poeae,,Plantae,552962,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,,,
139694491,2022/10/22 3:03 PM,2022-10-22,2022-10-22 19:03:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:12 UTC,2023-03-23 19:39:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694491,https://inaturalist-open-data.s3.amazonaws.com/photos/238977115/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,oxeye daisy,Leucanthemum vulgare,oxeye daisy,Plantae,56057,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,
139694494,2022/10/22 3:05 PM,2022-10-22,2022-10-22 19:05:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:12 UTC,2022-11-06 13:15:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694494,https://inaturalist-open-data.s3.amazonaws.com/photos/238977126/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Metallic Sweat Bees,Dialictus,Metallic Sweat Bees,Insecta,126545,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,
139694495,2022/10/22 3:05 PM,2022-10-22,2022-10-22 19:05:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:13 UTC,2022-12-10 23:57:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694495,https://inaturalist-open-data.s3.amazonaws.com/photos/238977140/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Metallic Sweat Bees,Dialictus,Metallic Sweat Bees,Insecta,126545,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,
139694496,2022/10/22 3:06 PM,2022-10-22,2022-10-22 19:06:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:13 UTC,2022-10-23 11:08:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694496,https://inaturalist-open-data.s3.amazonaws.com/photos/238977151/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,open,false,,,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis,
139694498,2022/10/22 3:07 PM,2022-10-22,2022-10-22 19:07:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:14 UTC,2022-10-23 00:39:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694498,https://inaturalist-open-data.s3.amazonaws.com/photos/238977200/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Phasia,Phasia,,Insecta,356344,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Phasia,,
139694500,2022/10/22 3:08 PM,2022-10-22,2022-10-22 19:08:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:14 UTC,2022-10-26 16:02:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694500,https://inaturalist-open-data.s3.amazonaws.com/photos/238977296/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,open,false,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea millefolium,
139694501,2022/10/22 3:08 PM,2022-10-22,2022-10-22 19:08:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:15 UTC,2022-11-23 00:24:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694501,https://inaturalist-open-data.s3.amazonaws.com/photos/238977304/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Sweat and Furrow bees,Halictinae,Sweat and Furrow bees,Insecta,134106,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,,
139694503,2022/10/22 3:12 PM,2022-10-22,2022-10-22 19:12:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:16 UTC,2022-10-23 01:06:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694503,https://inaturalist-open-data.s3.amazonaws.com/photos/238977341/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,fluted bird's nest fungus,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus striatus,
139694504,2022/10/22 3:12 PM,2022-10-22,2022-10-22 19:12:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:16 UTC,2022-10-23 13:55:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694504,https://inaturalist-open-data.s3.amazonaws.com/photos/238977355/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,fusca-group Field Ants,Formica fusca,fusca-group Field Ants,Insecta,1204075,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,,
139694506,2022/10/22 3:13 PM,2022-10-22,2022-10-22 19:13:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:16 UTC,2022-10-23 01:06:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694506,https://inaturalist-open-data.s3.amazonaws.com/photos/238977405/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,fluted bird's nest fungus,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus striatus,
139694509,2022/10/22 3:13 PM,2022-10-22,2022-10-22 19:13:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:17 UTC,2022-10-23 01:06:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694509,https://inaturalist-open-data.s3.amazonaws.com/photos/238977424/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,fluted bird's nest fungus,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus striatus,
139694510,2022/10/22 3:15 PM,2022-10-22,2022-10-22 19:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:17 UTC,2022-10-23 00:39:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694510,https://inaturalist-open-data.s3.amazonaws.com/photos/238977439/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Pixie Cup Lichens,Cladonia,Pixie Cup Lichens,Fungi,49490,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,,
139694511,2022/10/22 3:15 PM,2022-10-22,2022-10-22 19:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:17 UTC,2022-10-23 00:39:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694511,https://inaturalist-open-data.s3.amazonaws.com/photos/238977505/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
139694513,2022/10/22 3:15 PM,2022-10-22,2022-10-22 19:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:18 UTC,2022-10-23 00:39:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694513,https://inaturalist-open-data.s3.amazonaws.com/photos/238977523/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
139694514,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:18 UTC,2022-10-23 00:39:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694514,https://inaturalist-open-data.s3.amazonaws.com/photos/238977568/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Pixie Cup Lichens,Cladonia,Pixie Cup Lichens,Fungi,49490,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,,
139694515,2022/10/22 3:15 PM,2022-10-22,2022-10-22 19:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:19 UTC,2022-10-23 00:50:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694515,https://inaturalist-open-data.s3.amazonaws.com/photos/238977538/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,,Lecanoromycetes,common lichens,Fungi,54743,Fungi,Ascomycota,Lecanoromycetes,,,,,
139694516,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:20 UTC,2022-10-23 00:39:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694516,https://inaturalist-open-data.s3.amazonaws.com/photos/238977589/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Asterisk Lichen,Arthonia radiata,Asterisk Lichen,Fungi,205492,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Arthoniaceae,Arthonia,Arthonia radiata,
139694517,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:20 UTC,2023-04-05 20:43:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694517,https://inaturalist-open-data.s3.amazonaws.com/photos/238977610/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Spiders,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,
139694519,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:20 UTC,2022-10-23 00:39:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694519,https://inaturalist-open-data.s3.amazonaws.com/photos/238977675/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Concentric Boulder Lichen,Porpidia crustulata,concentric boulder lichen,Fungi,182467,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Porpidia,Porpidia crustulata,
139694520,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:21 UTC,2023-02-03 21:03:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694520,https://inaturalist-open-data.s3.amazonaws.com/photos/238977692/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,juniper haircap moss,Polytrichum juniperinum,juniper haircap moss,Plantae,68286,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum juniperinum,
139694521,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:21 UTC,2022-12-22 03:02:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694521,https://inaturalist-open-data.s3.amazonaws.com/photos/238977709/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,haircap mosses,Polytrichum,haircap mosses,Plantae,67912,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,
139694523,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:21 UTC,2022-10-23 01:06:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694523,https://inaturalist-open-data.s3.amazonaws.com/photos/238977720/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Red-fruited Pixie Cup,Cladonia pleurota,Red-fruited Pixie Cup,Fungi,180467,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,Cladonia pleurota,
139694525,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:22 UTC,2022-12-22 03:02:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694525,https://inaturalist-open-data.s3.amazonaws.com/photos/238977730/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Haircap Moss Family,Polytrichum piliferum,bristly haircap moss,Plantae,67905,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum piliferum,
139694527,2022/10/22 3:16 PM,2022-10-22,2022-10-22 19:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:22 UTC,2022-10-23 00:39:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694527,https://inaturalist-open-data.s3.amazonaws.com/photos/238977753/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Trumpet Lichen,Cladonia fimbriata,Trumpet Lichen,Fungi,179037,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,Cladonia fimbriata,
139694529,2022/10/22 3:17 PM,2022-10-22,2022-10-22 19:17:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:22 UTC,2022-10-23 00:39:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694529,https://inaturalist-open-data.s3.amazonaws.com/photos/238977766/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
139694530,2022/10/22 3:17 PM,2022-10-22,2022-10-22 19:17:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:23 UTC,2022-11-13 17:27:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694530,https://inaturalist-open-data.s3.amazonaws.com/photos/238977772/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Cladonia chlorophaea Aggregate,Cladonia chlorophaea,Cladonia chlorophaea Aggregate,Fungi,1080564,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,,
139694531,2022/10/22 3:17 PM,2022-10-22,2022-10-22 19:17:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:23 UTC,2022-10-23 00:39:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694531,https://inaturalist-open-data.s3.amazonaws.com/photos/238977785/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Pottiaceae,Pottiaceae,,Plantae,67833,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,,,
139694533,2022/10/22 3:17 PM,2022-10-22,2022-10-22 19:17:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:23 UTC,2023-10-16 14:59:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694533,https://inaturalist-open-data.s3.amazonaws.com/photos/238977806/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,concentric boulder lichen,Porpidia crustulata,concentric boulder lichen,Fungi,182467,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Porpidia,Porpidia crustulata,
139694538,2022/10/22 3:17 PM,2022-10-22,2022-10-22 19:17:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:24 UTC,2022-10-23 00:39:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694538,https://inaturalist-open-data.s3.amazonaws.com/photos/238977817/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,,
139694539,2022/10/22 3:18 PM,2022-10-22,2022-10-22 19:18:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:24 UTC,2022-10-23 00:39:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694539,https://inaturalist-open-data.s3.amazonaws.com/photos/238977826/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Pixie Cup Lichens,Cladonia,Pixie Cup Lichens,Fungi,49490,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,,
139694540,2022/10/22 3:18 PM,2022-10-22,2022-10-22 19:18:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:24 UTC,2022-10-23 00:39:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694540,https://inaturalist-open-data.s3.amazonaws.com/photos/238977842/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,,
139694545,2022/10/22 3:18 PM,2022-10-22,2022-10-22 19:18:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:25 UTC,2022-10-23 00:39:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694545,https://inaturalist-open-data.s3.amazonaws.com/photos/238977851/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
139694546,2022/10/22 3:18 PM,2022-10-22,2022-10-22 19:18:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:25 UTC,2022-12-24 14:53:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694546,https://inaturalist-open-data.s3.amazonaws.com/photos/238977866/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Pixie Cup Lichens,Cladonia,Pixie Cup Lichens,Fungi,49490,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,,
139694547,2022/10/22 3:18 PM,2022-10-22,2022-10-22 19:18:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:26 UTC,2022-10-23 00:39:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694547,https://inaturalist-open-data.s3.amazonaws.com/photos/238977880/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
139694550,2022/10/22 3:18 PM,2022-10-22,2022-10-22 19:18:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:26 UTC,2022-10-23 00:39:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694550,https://inaturalist-open-data.s3.amazonaws.com/photos/238977892/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,,
139694551,2022/10/22 3:21 PM,2022-10-22,2022-10-22 19:21:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:26 UTC,2022-10-26 17:14:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694551,https://inaturalist-open-data.s3.amazonaws.com/photos/238977904/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,
139694556,2022/10/22 3:22 PM,2022-10-22,2022-10-22 19:22:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:27 UTC,2022-10-23 11:08:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694556,https://inaturalist-open-data.s3.amazonaws.com/photos/238977927/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,open,false,,,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis,
139694557,2022/10/22 3:22 PM,2022-10-22,2022-10-22 19:22:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:27 UTC,2022-10-23 00:39:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694557,https://inaturalist-open-data.s3.amazonaws.com/photos/238977938/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
139694560,2022/10/22 3:23 PM,2022-10-22,2022-10-22 19:23:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:28 UTC,2022-11-11 00:39:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694560,https://inaturalist-open-data.s3.amazonaws.com/photos/238977951/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,open,false,,,eastern white pine,Pinus strobus,eastern white pine,Plantae,52391,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus strobus,
139694563,2022-10-22 15:23:00-04:00,2022-10-22,2022-10-22 19:23:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:28 UTC,2023-10-30 22:22:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694563,https://inaturalist-open-data.s3.amazonaws.com/photos/238977960/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,
139694564,2022/10/22 3:28 PM,2022-10-22,2022-10-22 19:28:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:28 UTC,2022-11-28 21:28:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694564,https://inaturalist-open-data.s3.amazonaws.com/photos/238978012/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,wild carrot,Daucus carota,Queen Anne's lace,Plantae,76610,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus carota,
139694565,2022/10/22 3:25 PM,2022-10-22,2022-10-22 19:25:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:28 UTC,2022-11-01 17:52:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139694565,https://inaturalist-open-data.s3.amazonaws.com/photos/238977979/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,Pink Earth Lichen,Dibaeis baeomyces,Pink Earth Lichen,Fungi,117422,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,Dibaeis,Dibaeis baeomyces,
139694566,2022/10/22 3:33 PM,2022-10-22,2022-10-22 19:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:29 UTC,2022-10-26 17:14:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694566,https://inaturalist-open-data.s3.amazonaws.com/photos/238978030/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,
139694570,2022/10/22 3:33 PM,2022-10-22,2022-10-22 19:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-10-23 00:39:29 UTC,2023-03-26 14:30:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/139694570,https://inaturalist-open-data.s3.amazonaws.com/photos/238978050/medium.jpg,,false,"Penobscot County, ME, USA",46.0087329165,-68.5645326412,420,,,,420,,,false,,,dicots,Potentilla,cinquefoils,Plantae,53186,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,,
