"scientific.name","common.name","observed.on","location","latitude","longitude","listing.status"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.328376,-68.265887,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.36181,-68.2079691,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.36181,-68.2079691,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3672499,-68.2112038,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.36181,-68.2079691,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3072668,-68.1901217,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3766313,-68.2511902,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.348609,-68.194717,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3378835,-68.2445812,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.375481,-68.1922996,"state threatened"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.4084752,-68.2463949,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3702507,-68.2580996,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3072668,-68.1901217,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3702507,-68.2580996,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3146368,-68.3434689,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2316668,-68.3256161,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3072668,-68.1901217,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3107331,-68.1891185,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2316668,-68.3256161,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3107331,-68.1891185,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3072668,-68.1901217,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3146368,-68.3434689,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3072668,-68.1901217,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.33862,-68.05352,"state threatened"
"Asio flammeus","Short-eared Owl",NA,NA,44.3481336,-68.2717656,"state threatened"
"Asio flammeus","Short-eared Owl",NA,NA,44.3481336,-68.2717656,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3107331,-68.1891185,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.0460142,-68.626015,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3569199,-68.1885982,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.4267926,-68.3651733,"state endangered"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.4267926,-68.3651733,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3794452,-68.0596282,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3425117,-68.2540226,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1873322,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.375481,-68.1922996,"state threatened"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.36181,-68.2079691,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3030286,-68.3154774,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3508187,-68.194043,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3030286,-68.3154774,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3623836,-68.1951383,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3030286,-68.3154774,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3030286,-68.3154774,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3329687,-68.2666183,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3990651,-68.2464695,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3990651,-68.2464695,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3210234,-68.2540226,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3130401,-68.1926537,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3130401,-68.1926537,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3385984,-68.2733291,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3754377,-68.0752723,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3072668,-68.1901217,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3130401,-68.1926537,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3130401,-68.1926537,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3130401,-68.1926537,"state threatened"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.3164348,-68.191389,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1873322,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1873322,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1873322,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3042218,-68.3136749,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.36181,-68.2079691,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.340254,-68.258842,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Sterna paradisaea","Arctic Tern",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3072668,-68.1901217,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2533766,-68.3407102,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.233752,-68.3198708,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2433544,-68.3073664,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3324746,-68.0603456,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3329687,-68.2666183,"state endangered"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.4267926,-68.3651733,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3386398,-68.0454782,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3386398,-68.0454782,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
